label,id,text
1,1834,"Keep dreaming, skippy. If this happens we will have such a conservative backlash in 2012 it'll make the Reagan-Mondull bitchslapping look like a horserace. Face it! The vast majority of Americans do not want a repeat of the Carter years like you apparently do!
Hmmm: 2010-70 seats back to the GOP in the Senate, 350 in the House and a REAL Conservative in the WH in 2012!!"
0,1835,"It depends on your intention and your methods. Of course, things that don't have some sort of physical manifestation that can be measured can't be studied by science. Science is naturalistic. Scientific data can only include that which can be observed and quantified by natural means. I read it in a book of mythology isn't scientific."
0,1836,Butwhat of the fetus/babies that were wanted by daddy but not by mummy what does termination stop then?
0,1837,"so if cells are controlled by their genes (and the environment), what would you predict would happen to the cell if its genes were removed?"
0,1838,"I think the currently popular belief is that time itself is limited. Space, time, energy, matter and laws all came into existence together. Of course that's impossible for us to envisage...."
1,1839,"I'm not sure what the threshold for gezzerdom is, but I fear I have passed it.
Dono"
1,1840,"You still trying to push your propaganda film? Let me ask you something, why would the fetus try and avoid the forceps? An infant will cheerfully try and grip a knife that is about to end it's life."
0,1841,"The number of deaths wouldnt be lower in any way. After all, countries like Rwanda and Sierra Leone dont have a working governmental strucure so couldnt enforce such a ban."
0,1842,"The death penalty assures that an incorragable criminal never has the opportunity to kill anybody else. In prison, the criminal could a) kill another inmate, 2) kill a guard, 3) escape and kill a civilian, 4) have their sentence commuted and get out to commit another crime.   No, for the reasons stated above and one more. Some people don't deserve to live....like SH, for example."
1,1843,"Very simple. Among all the information about how genetics and hence evolution work, was the claim that the Central Dogma of Molecular Biology is out-of-date. It's SOP. Take one sentence out of a whole publication that opposes your theory, misinterpret it, and declare victory. Helped by the terminology. Evo dogma dethroned!!! Well, that's the end of it, when the dogma is gone, there is nothing left.   Because he thinks we think like him, where if the Creation myth in Genesis falls, then all of religion and morality fall with it. Or in our case, all of secularism and immorality fall with the CD of MB. Because thinking the way scientists or non-Creationists Christians do is incomprehensible and evil, and what else is there?"
1,1844,"You can believe what you want, your beliefs are not relevant to the issue."
1,1845,The deafening screech of moving goalposts. DC is not the argument here.   YOU claimed the following:   You were wrong. Eat your crow like a good little boy.
1,1846,The Scandinavians always have been a multi-cultural society as the uncouth Vikings were so good at stealing culture from us Brits ;)
1,1847,"But religion is not a topic for science classes. Teach the science in class and if that presents a problem for your religion at home, perhaps you should think about your religion a bit more critically and realistically. What is being attempted is to cast doubt on well established scientific theory and pretend that magic is a viable alternative."
0,1848,"Yes, I certainly did consider these risks, and the risks at the time were far higher for continuing pregnancy than getting an abortion."
1,1849,"And because this man said it, it must be true? A simple appeal to authority."
1,1850,"LoL What part of a Binding Document, the Constitution with it's Bill of Rights, don't you understand! 
You demand that we obey the law, but you would allow Government to break the Supreme law of the Land, and you call me a nut? I gotta say my friend, THAT is truly nutty! emoticonXSmilie"
1,1851,"You don't know what you're talking about and never have.
Study up on this, Einstein, and you won't feel so superior.
Dating the New Testament"
0,1852,But there were not always laws on the books that prevented these things. I was presenting a hypothetical situation in which those laws are not already on the books. The situtation was intended to show only that a ruling allowing same-sex marriage would not have to cost companies a dime.
0,1853,"So now Wiesmann's barrier is the most important thing to the ToE? Somehow I doubt that biologists agree, but obviously creationists have more authority on the topic of evolution..."
1,1854,"I'm actually in the Detroit Subs with one kid in a Blue Ribbon High School and two in college nearby. And yes, the mayor's got the bling goin on in his wife's city-leased Escalade. I'm not sure if it has ""dubs"" on it or not, though, but I bet the stereo's kickin'. :)"
1,1855,"I was referring to a generic overview, and even on this issue, I am far from alone.
Quite frankly, YOU are more ""alone"" than I am.
Who the heck has chimed in to say they agree with you???
"
1,1856,You make it seem as if you are doing me a favor by reading what I post
0,1857,"A lot of work has been done on that topic. I would recommend reading Debating Design from Darwin to DNA It is a monster of a book, but it is definitely worth the read."
1,1858,"Which is why 50 million Americans are uninsured, including 9 million children. With 27,000 from that group dying every year, as a result of ""freedom"", and unpaid hospital bills the leading cause of bankruptcy and homelessness. Also for the other 50 million who are underinsured."
0,1859,"Here is a paper dealing with the formation of long chains of amino acids using a simulated volcanic vent.
 
 Elongation of Oligopeptides in a Simulated Submarine Hydrothermal System 
 
 Amino acids are found in meteorites."
1,1860,Oh yeah. Multiply your experience by 50 million non-paying and 12Million illegal people and tell me how happy they'd be to serve you.emoticonXCensored
1,1861,Mr. Brown was able to attend ball games. Not exactly held captive was he?
0,1862,"Yes, I believe there will be a lot more to come (as you said, just look at the ""hobbits"" that were recently discovered). I love this sort of look into the migrations of everyone over the last 160,000 years or so."
1,1863,"And this equates to starvation how? Only in the Kitty Genovese case does that equate. On the other hand if you went to Somalia you might find starvation if they had death certificates. 
By the way your figures come from the census and guess work baby."
1,1864,"link to my source 
Does that make you warm and fuzzy again?"
1,1865,And creationism was investigated and explored completely and shown to be false.
0,1866,"At what cost? How many civil rights are you willing to give up in the name of a few less murders each year? Are you perfectly willing to be stopped by the police on a block-by-block basis and forced to show identification and traveling papers, all the while the officers on location are pointing their guns right at your head, ready to blow you away at the first sign of a twitch or if you display even a hint of hesitation to comply?   How desperately do you crave a police state? How much do you favor a nationwide curfew where violators can be arrested by the police and held without legal counsel for an indefinite period of time? Do you favor the use of physical and mental torture to force convictions even from the innocent?"
0,1867,Nobody should be forced to even have a sonagram. I think that you'll find reasonable pro-life and pro-abortion people believe that much.
1,1868,"Oh, is this an abortion trap? I thought it was really about the death penalty....."
1,1869,"You just admitted that you didn't answer the question.
But somehow, in a few minutes I suspect you'll insist that you did...
"
1,1870,And so you have it... Socialist lunatic fringe view that human lives are only worth what the government says its worth....
0,1871,"No one said he invented guns!A straw man argument is an informal fallacy based on misrepresentation of an opponent's position.[1] To ""attack a straw man"" is to create the illusion of having refuted a proposition by substituting a superficially similar proposition (the ""straw man""), and refuting it, without ever having actually refuted the original position.[1][2]"
1,1872,"In other words you would wait until we were attacked again before doing what is required. If we vacillate and wait for the nuclear cloud it will be too late. It amazes me; utterly amazes me, at how strongly felt the left believes in the good will of bin Laden and the terrorists to clean up their act. Just amazing. But with Bush? Noooooooo. He's ALWAYS wrong and never right. Isn't that about it?"
0,1873,"Actually, it's not. Mutations are random. Selection is differential reproductive success."
1,1874,"And if one accepts that gay citizens have equal rights under that Constitution, then one has to accept that a ban on gay marriage is intrinsically unconstitutional."
0,1875,"There is some truth here. Did you ever see ""Independence Day""? They were taking pot-shots at the alien ships when they first arrived. It didn't stop the aliens... sure only a film... let's look at real life...modern - Iraq - Sadaam gave guns out to the people just before Gulf War IInot so modern - Boer War - Dutch farmers in South Africa were all excellent marksmen - Britain still invaded.US Civil War - I believe that the Confederate States were pretty well armed as far as the white citizens were concerned. US still invaded."
0,1876,"Oh it will and from what I have seen of the arguments the court will strike down prop 8 and every anti gay marriage amendment. I have seen the reinactments taken from the trial record. 
 YouTube - Prop 8 Trial Re-enactment, Day 1 Chapter 1"
1,1877,"Heh, this is really funny coming form a guy who keeps telling us that the evil Muslims are taking over Europe and that the European socialist economy is going to collapse."
0,1878,"Why do people on the pro-gun side continuously try to oversimplify the issue? No one is really arguing that there would be zero murder without guns. The question is would there be less murders without guns. In developed nations with stricter gun laws there are less murders. At any rate, I don't think you can draw such conclusions based on one incident."
0,1879,"Thanks, DuoMax, for this link. How delightful to see here mention of this solid gesture, on the part of a major creationist organization, in the direction of intellectual integrity.   Would that more in the creationist camp were aware. As one of my church's resident out-of-the-closet evolutionists, I've cringed in sermons that have trotted out as many as eight or ten of these hoary old arguments--while referring folks to the Answers in Genesis website and touting their books! Each time a Christian stands in the pulpit and pours out poor argument, s/he loses ground for the faith.   Thanks again.   Bradley Harris"
0,1880,"you've got to be kidding me. This has got to be one of the absolute dumbest things I have heard. You are truly one confused individual if you can't tell there's a distinct difference between a living thing and a nonliving thing -- that non-living things are missing something that living things have.... Just because this difference cannot be analyzed, measured or defined does not mean it's not there. You can't analyze or define your thought patterns, dreams, brainwaves or consciousness either -- but that does not mean they aren't there. I think you've lost it -- You may very well belong in a mental facility."
0,1881,"As much as it pains me I'm going to agree with Mathew here. If you own a private business then you should be able to hire and fire people for whatever reason you want. If a private company only wants to employ one gender that should be their choice. If a private company only wanted to employ people choosing a gay lifestyle, I would support their right to do so. I also support a persons right to not use businesses who have hiring practices they don't agree with.Note: I don't include gov't in this, the rules are and should be different for government."
0,1882,"Guess what, I'm pro-life as well, that is why I'm also pro-choice."
1,1883,"I heard the ""we are the one true ..... bla bla la"" from Catholics, Mormons, Protestants, Witnesses. Oh who to believe. yawn"
0,1884,"the blog is just the link for the article....geez, get a grip."
0,1885,"Well, there is now string theory, which has grown into M-theory, which may have a rational answer (at least a mathematical one). But calling it a theory is really a misnomer. It's more like a hypothetical model.But, do you have a rational explanation for the Big Bang?Or do you think that the Big Bang didn't happen?"
1,1886,"Good, good, good, good and good. You should also know that Ron Paul will personally club one baby seal for every vote Hillary gets in the primary. He will then consume all socialists with fire from his eyes."
1,1887,"More heretical misinformation from dear old cap0. 
'Zionism is Racism' - a Dead Issue"
1,1888,"ROFLMAO!
Again. We're back to ""adultery"" (and probably leading to divorce) is ""UNRELATED"" to ""Family Values""...
This is part of the contradiction and absurdity that the RIGHT-WING is bringing us!
And you see nothing wrong with this... emoticonXRolleyes
"
1,1889,"I see -- in your opinion is it is ""illegitimate"", therefore it must be so. I think I trust the legal opinions of the courts more, but then, they do occasionally make mistakes. It's just not at all obvious they've made one in this instance."
1,1890,So you evolved and the aryan race was created by God? I have never heard that before.
1,1891,"no no! through the power of god, the animals all came themselves, and lined up ready for the ride, haven't you seen the movie?!?"
0,1892,They still have a lower rate of unwanted preganacies than the USA.
1,1893,"Here's some advice, if you're going to try and crack on me, make your 'jokes' (I'll be nice and call them that) less passive and more active, grammar-wise.   Crim-   A definition is the meaning of word that someone created using their own opinions. Is there a difference?   And, a circle could be called a circle in the English language, but I could make up a new language in which a circle would be called a square and a square a circle."
1,1894,But what makes them any different from ant hills or beaver dams? skyscrapers are natural because humans are a part of nature and they built them.
1,1895,"Come to England and Ill meet you sugarplumemoticonXBye
You linked all those other abberations( although that is rich coming from a sexual deviant) together with homosexuality you dirty old man.
We were talking about homosexuality in ANIMALS pothead but you keep insisting its about HUMANS ( read the caps) and then changing the subject to you and Mrs Poet....try to keep up !
You mince..no doubt about itemoticonXChicken"
0,1896,"Would make, that is. However, not all members of the population are able to breed.   Should we make this a thread for posting examples of natural selection? That might be fun.   An example: rats are often a problem. The solution? Introduce rat poison.   Unfortunately, some rats are immune to the poison. You should have guessed it- those rats reproduce, and the others don't (as much).   Another: elephants use their tusks on predators and for ritual purposes (attracting mates). Some elephants lack tusks or have shorter tusks.   However, when poachers kill the elephants with the biggest tusks, the elephants with smaller tusks (or no tusks) reproduce more."
1,1897,"WOO HOO.
So the main stream entertainment industry who brought us such great talent as Brittney Spears does not consider this film the cats meow? WEE HA - all the more reason to see it."
0,1898,"So the intent hiding behind abortion laws all along was to keep women in the gutter. There was not any legititamte concern for the unborn fetus. It was all about how they could keep women down. Tell me then, would someone who supports a ban on partial birth abortion do so simply because they want to repress women?"
1,1899,"It was an attempt at irony which is not easy for you north Americans to understand.
"
1,1900,"So Steeeeve, as you have made no response in over a month I'll take your answer to my last question as a yes: More AIDS deaths are an acceptable trade for reducing access to abortion.   If you disagree, I'm all ears as to your justification."
0,1901,"just isn't the case in countries with nationalised health care, yet those countries also have a large number of pharmaceutical companies that are based there."
1,1902,"This sounds even more like a playground. ""I wanted to leave, but he called me a scaredy-cat and threw a stick at me. ""
emoticonXCry"
0,1903,"Without the Fall, Jesus would have no need to come to earth and be resurrected. Without Genesis, the entire bible-as-literal kinda falls apart."
1,1904,It also isn't a baby yet either. It is called a fetus.
0,1905,And I don't expect you to. The reason you won't go into how all men were created equal during reconstruction is because you cannot prove that all men are not created equal.
1,1906,"Yeah, I'll get out of the kitchen, but like you maybe I should come back under another name? Huh, Jason?"
0,1907,"Your reason for believing this lies entirely within the Bible. I hardly consider a 1500 year old book ""making clear what he wants"". Particularly given that even among those who believe the book, they still can't agree on what God wants. And of course, that doesn't even beging to address the issue of all the other holy books which contradict the Christian Bible. You may personally believe that you know what God wants, but if so it's not because God has been clear about it."
1,1908,"Just curious, in what ways does God speak back to you, other than the generic ""through the word of God,"" reading the bible thing? Does he literally talk to you?
"
1,1909,"You mean you are not going to pretend to you understand it. It means that your argument stating that flaws in the death penalty lay in the judicial system is like me saying that flaws in life imprisonment lay in our prison's security system; not in the punishment itself. It is also like saying that the problem of releasing guilty persons sentenced to life in prison lays with the judicial system, not with the punishment of life in prison. Understand yet?"
1,1910,"That was not the point. The point was that you needed a definition of what Truth is, which is absurd to the point of being retarded.
You have no legitimate individual freedoms or rights. Only the false promises and definitions of these things society offers you. Maybe when you were gay-bashed, you should have thought about what the meaning of your so-called rights was.
"
1,1911,"Oh dear.
Now lets see..you are not stating that gypsies do Not have a culture of theft and violence.
You are saying I cannot say that they HAVE a culture of theft and violence because of the above?
Grow up emoticonXDonno"
0,1912,"Three questions:   What country operates under an ""unbridled capitalism"" system?   Can you name any nation that has operated under your idea of socialism successfully?   If the American system of government is so terrible, why do we have one of the highest standards of living on earth?   Just because you think you are entitled to what I earn doesn't make it so. Earn your own."
1,1913,"Archie, you have said so many incorrect things about evolution on this thread that it's hard to know where to begin. The idea that 'evolution teaches essentially that a fish walked out of the ocean and survived long enough to become a mammal 'springs readily to mind.
"
0,1914,Yep. Darwin's discovery was that natural selection was the reason that evolution wasn't random.
0,1915,Yet another application of a different meaning of the word in an effort to group everything in science that you don't understand and won't accept under one word.
1,1916,Over the Internet that can be a particularly difficult call...
0,1917,"Yeshua is a more accurate pronounciation.   There is little acceptance that it was ever ""Yahshua"" among scholars"
1,1918,"I guess then you better get rid of your small game rifle. The .22 lr is a round that has killed a mass number of people. 
Seriously though, please elaborate on what you consider to be a mass killing machine.
Mike"
1,1919,What's this? Do we really get to pick apart the free will defense now?
0,1920,"I know what you meant.My comment was to demonstrate the counter side of the issue.Interracial marriage laws were overturned at a time when this country disapproved of interracial marriage by a margin of three to one.By your approach, interracial marriage laws SHOULD NOT have been overturned in the 1960's.In fact, by your approach we still would have had illegal interracial marriage into the late 80's, early 90's.The 14th amendment makes no proviso about allowing unjust discrimination in cases of majority rule.By your approach, WHAT WOULD BE THE POINT?If the majority disapproves of the discrimination, they simply ""vote"" it out of existence. No need for the courts at all."
1,1921,"Yes but your one of those Christians people hear about, but never find. You don't really exist. :)"
1,1922,"It is? I always thought it was a blended pagan/Christian holiday. emoticonXConfused 
"
0,1923,"You twisted logic strikes again. I realise that if a group of you were to take your guns and rise up against the current administration, you would all be labelled terrorists. This is not evidence that I support the current regime. How you could twist it to seem so is beyond me.   If I were to state that you couldn't take on a fully grown polar bear with just a short pointy stick, would that mean I am supporting the oppressive rule of polar bears? I think you should sit down and carefully think out what you infer from other's arguments before you keep coming out with these ludicrous statements."
0,1924,"haha, probably very smart of you ;) It gets heated in here"
1,1925,There may be many among you who do not recognize the fallacy of lesz's claim. I expect parroted snidery from the group until you all learn more.
1,1926,If it isn't so hard then why haven't you found it yet? I am still waiting and you becoming cocky is not helping you.
1,1927,"As if a mentally incapacitated/incompetent would be allowed to retain the rank of major, and actually be scheduled for deployment into a war zone on active duty."
1,1928,"And you clearly avoid how you support a totalitarian system of reporting (among other anti-democratic and anti-liberty ideas). I find it amusing that you are now justifying methods used by the very people and groups you hate. But then again, you become what you hate.
Diogenes99: we never have all of the facts. However, what is missing from ""a koran was flushed down the toliet"" in regards to facts? emoticonXRolleyes"
1,1929,"And this coming from a so called, self proclaimed ""rational christian"" ? It appears you have blown your cover as a poser by showing your true colors as an anti-christian atheist and a hatemonger. Thanks for revealing your true Nature. emoticonXGood"
1,1930,"Sure Justine, just like all those gay couples that waited until their state recognized gay marriage to tie the knot on TV. And then once the media got tired of it it's died down to a trickle in Massachusetts . . .   Marriage as a political lobbyists' tool isn't too sacred IMO."
1,1931,"Non-aggressive, yeah. That's why it's Israel that's the occupying force in Palestine and not the other way around. emoticonXWow"
0,1932,"See the refutations of Augustines various proofs for the details. Its not actually very interesting since its so elementary. There are many disproofs on the net in addition.
 
 One novel one which seems rather neat is this one."
0,1933,You are very right. We too will have to pay tax on the insurance for me. Not fair.
1,1934,This is a free market of ideas. The good ones survive. The bad one die like dinosaurs.
0,1935,"And your analysis is flat out lacking. What everyone else seems to realize is that the reason Obama won is because of FAR higher turnout, many by African American voters. (Who more tend to be ... taa daa! ... Democrats!) There is definitely a considerable discrepancy in Obama supporters and gay marriage supporters. Of that, there can be no doubt.   And your anaysis of the FL situation is completely removed from reality. FL requires a vote of over 60% for an amendment to pass. It wouldn't pass at 59%, let alone 50. So not only do you demonstrate a lack of even knowing what was needed there, it doesn't even fit as an apt comparison."
1,1936,"How would I fill in some of the gaps? Here was my sequence: something like unicellular life to multi-cellular life, random multi-cellular conglomerations to an amoeba, to a fish, to a dinosaur, to a mammal, to an ape, and finally to a man??"
1,1937,So it's your contention that hundreds of thousands of firearms stolen from residences annually is just par for the course?
0,1938,So we don't? I thought we had the capacity to destroy it. That seems within the range of control eh?
0,1939,"Sounds like the same skeptic argument above. I don't know about you Nu Leader, but when I'm certain my mind exists. Are you not certain? You are actually required to be, to deny you exist would require existence, and that would be logically contradictory."
1,1940,"If it weren't for conspiracy theories, I'd have no theories at all"
0,1941,"Well, the simple answer to this question is ""No it is not."" Telling convention to shove it is not one of the main points of being gay, not in any way shape or form. Being gay is simply about the people one is attracted to, the people one loves, and the person one wants to spend his or her life with.Now this does not mean that these people do not tell convention to go shove it, but they do so only when they believe convention is unfair, unjust, unequal, and a detriment to happiness. On the issue of gay rights, most (but maybe not all) gay people believe that the specific convention of denying some rights to gay people is a bad one, so they stand against it. They do not simply hate convention because it is convention; good convention is worth retaining."
1,1942,Again I have to correct you. Dark moths were not observed before 1848. Similar mutations have been observed in other species of moths both in Europe and in the United States. Merely claiming that there was no change is ducking the question. You didn't bother to inform yourself of the facts and now you return to your incorrect assertion again and again after having been informed of your error.
0,1943,"actually i have a fuzzy theory on how the water on the earth could actually cover land. most scientist agree that the 7 continents were at one point one single flat super-continent (gondowaland, i think). after the continent sections drifted apart, only then did the himalayas and other major mountain ranges and ocean gorges formed. so it could have been possible that all land mass could have been covered by a heavy enough global rain shower, at least until it all drained off. however, scientists argue that this supercontinent existed millions of years before noah, so yall can scrap that idea...unless the scientists were wrong and the continental split happened quickly, while the earth was under water...nevermind... like i said, a fuzzy theory"
1,1944,So what? He made a statement on guns clearly and was well killed by one in the end...
1,1945,"Exactly, because it's not just an issue of 'her body'. What she does (the smoker) affects other people. Thanks for missing the point.
"
0,1946,"Healthcare is a human and civil right in a democratic society.
 
 YouTube - Peter Paul & Mary - Blowin in the wind
 
 
 ..."
1,1947,"Well, Merkel is a way better looking guy than Schroeder , thats for sure !
But Schroeder is the King of hair dyes....I will get my advise from the best."
0,1948,"Let's try to use a little kindness and common sense and not tell people on a public forum to ""shut ur mouth"". Read the forum rules, they might help your focus.
 
 -Mach"
1,1949,"That is a completely subjective assessment. Thelmoose and Unkerpaulie were already quick to dissociate themselves from any smugness or self righteousness on this very thread. 
It's a schism! I'm filing for their excommunication! emoticonXWow"
0,1950,"and the pro-choicers claim pro-lifers appeal to emotion too much. Nevertheless, I think the embryos would probably be dead if they were just sitting on a counter somewhere so you then save the child."
0,1951,So what? The fact remains that Britain is still four times as dangerous as America in terms in crime rates. Or are you arguing that their crime level is acceptable and that you're alright with so many more people being a helpless victim unable to do anything?
0,1952,"And if they are governed and regulated people can be victimized by the system. In fact, the regulation might be the very thing victimizing people. Again, it isn't the system but the people who are in society that make a morality."
0,1953,So the founding fathers and their work is basicy viewed as an authority based on their competence?
1,1954,And it remains to be seen if your are. Pick an unreasonable and dumb argument go with it.
1,1955,"His 'cure' appears to be banging a rent boy!
He most certainly one of yours:)"
0,1956,"Right. We are explaining natural phenomena by natural means. We do so simply because we can test natural explanations while we cannot test the supernatural. We use methodological naturalism (not, by any means, philosophical naturalism) to observe, test and explain the natural. This is not a denial of god or an assumption about the existance of a god. It is a recognition of the fact that we cannot investigate the supernatural by natural means. Even methodological naturalists can be theists - Kenneth R. Miller for example."
0,1957,"For me, this is like the idea that the speed of light was once very fast and has now slowed down. Both ideas indirectly call god a liar. This is bad. If all of our experiments show the Earth is 4.5 billion years old, then that is how old it is. If the Bible says something different, then either God meant Genesis for peoples past and now uses scientists to explain things better (though I am uncomfortable with this idea as many scientists are atheists), or our puny minds, compared with God's, haven't yet worked out how Genesis and an old Earth tie together."
0,1958,Exactly.   It seems that anyone can dream up hypotheses in evolutionary psychology.   Here's what Coyne said:
1,1959,"
It really cracks me up, Falwell talking bout ""first-class nuts"". He's the posterboy for ""Private-Lear-Jet Nuts""."
0,1960,"The point is that, if gun control works, why are there any shootings? Why are they increasing in number, more than 10 years after their bans? Why are they increasing after what seems to be a never ending gun turn in amnesty?   Why are the only people who are disarmed, are just the law-abiding?"
0,1961,You have to remember that those christians believe that the laws of God superceed those of man. That thier allegiance is to God and his laws above those of the constitution. They also believe that all should be subject to Gods by force if nesesary.
0,1962,"I agree, that is one very important question the article does not address. I've not been able to Google any answer either; perhaps it is something that is undisclosed."
1,1963,So what are you proposing? Death panels? Do you think we should euthanase the elderly or should we simply stop their social security payments and healthcare?
0,1964,"Liberals love big Gov't. They can't do anything for themselves so they want to rely on the Gov't for everything. Ahhhh you smell that, smells like communism to me. Lets not worry too much about it though, we'll all be equal I'm sure our masters will also have a fun time listening to our ""protests"" once all of our rights have been taken away."
0,1965,"How about the individual's offspring? Is a ""subtract 10 years"" gene encoded in the genome just because of one marriage?
Still no evidence."
1,1966,Which ones? Ineffective how?   I'd guess the laws weren't struck down simply because too many people broke them.
1,1967,"No, this is the point of the 10th amendment. Article 1 Section 8 applies to Congress...the 10th amendment grants all powers not listed to the states or people. 
The 14th amendment is not the ""federal government can do whatever"" amendment. 
"
1,1968,"B.S. simone. He was the perfect age for Vietnam. Why hasn't he released his draft card? I know, they only sent them to citizens."
1,1969,"Say hello to my little friend! We the people, through our State Governments!"
0,1970,"Well, the slavery analogy for gay rights is past it's applicability at this point--one was a property issue (also rooted in deep prejudice), the other is a morality issue. Many people oppose gay marriage out of morality and NOT prejudice. The same can't be said for slavery. There are many ways that the analogy doesn't work and that's just one of them. In fact, it could as easily be an analogy to reverse it and say that the ones who did the enslaving were analogous to gay rights lobbyists and the abolitionists were analogous to those who seek to protect marriage. After all, the plantation owners were the ones really fighting for ill-conceived rights--rights that they shouldn't have had. "
0,1971,"I can well believe that pandion cannot answer this question; no one can accurately answer it. We know that baldness, as a genetic condition, is polygenetic (ie it's controlled by multiple genes) and autosomal (the genes [or at least the bulk of them] do not reside on the X or Y chromosomes). Despite being autosomal, people appear statistically slightly more likely to exhibit balness if the trait comes from their mother's side of the family. Even if we knew precisely which genes were involved and which of those genes your kids had, we still cannot tell you the likihood of your children being bald. The chances of the gene combination being expressed in the correct way to cause baldness are dependent on age, hormone levels, stress and probably a variety of other environmental conditions."
0,1972,"Thanks, Clive, you're a good sport. Of course I can't agree with the idiot part. Rash, unwise, unknowledgeable, maybe, but not fools."
1,1973,"You are apparently unwilling to extend your thinking process to the other side of the argument Galileo, and by this I mean, and repeat that it isn't criminals owning hand guns which we defenders of gun rights are fighting for. WE AGREE THAT CRIMINALS SHOULDN'T BE ARMED, and the laws already exist on the books to punish them when convicted criminals are caught with guns. But your solution to disarm all honest citizens in the belief that this will make them unavailable to criminals also is ludicrous to the point of self destructive insanity. It is that premise which we are fighting against through the NRA and other lobbying efforts."
0,1974,"Not once have I said he is perfect. But when people criticize things that I either know are false or I don't agree with, I will back him up. Just like people back up Kerry. I will remember that when you try to defend anyone."
1,1975,Chill on the name calling. it only weakens your position in a debate. If you want to prove a point do so with logic and evidence. Leave the name calling to 5 year olds!
1,1976,"Yes when not hailing jesus, he likes to leave droppings here and there about the boards ..."
0,1977,"So you're admitting that Sarah Brady intentionally committed a straw purchase of a firearm, especially one that can be modified and turned into a long range sniper rifle."
1,1978,"Obviously you never heard how to read between the lines in grade school. 
"
1,1979,Ha. Those must be the same folks who believe in the missing link like you do.
1,1980,"Said the person who can't read....or at least comprehend.
http://www.4forums.com/political/gov...-new-post.html
I love how you attacked me on things we both agreed on."
1,1981,I won't waste my time with trolls here. Do you have anything useful to say?
0,1982,"And yet you ""and other women"" feel free to impose their version of reality on innocent lives."
0,1983,"If you have evidence for something, what purpose is faith with respect to that thing?Faith is belief with no evidence.Or from the dictionary:  Belief that does not rest on logical proof or material evidence.If you verify something scientifically then is it even possible to believe it by faith?"
0,1984,"Well then what the devil are you moaning about then? It's not like Browning shot King, or actually made the rifle that was used or anything like that. Hell it wasn't even a rifle made by the Browning company.There's absolutely no connection between the two for you to be bitching about."
0,1985,"And yet, even though creationists ask for detailed lists of every creature in transition over a period of several million years, I have never found a single creationist who can trace his ancestors back to Adam, a period of only about 6,000 years. The best I can do is to trace my ancestors back to the 1600s."
1,1986,Yes. So you are indeed committing the genetic fallacy. And apparently unaware of the semantic ambiguity of the sixth commandment. Thanks for clarifying.
0,1987,"Well let's put it this way. I really like playing baseball. So I put in a law that says everyone has to play baseball unless they're in a position where it will threaten their life. Since it's such a wonderful thing no one should have any problem with a law passed, right?"
0,1988,"So I have the choice between staying safe and then claiming insurance damages, or risking my life to kill a burglar and (likely) cause damage to my own property in the process?   Somehow, I'd rather stay safe. Better to lose my laptop than my life."
0,1989,"Well that may be your contention, but medically that is not necessarily true. Maybe being gay doesn't mean you are suicidal or depressed, but there is more of it going on in the gay life than in the hetero. That in itself is a wake up call. Depression and suicide are harmful, even if it doesn't touch you personally. If it were as simple as you say the APA wouldn't be re-evaluating ""reorientation therapies"" would they and with positive critiques too. You wouldn't have prominent gay activists like Camile Paglia deriding the gay community for being malcontent when those unhappy with being gay seek and desire the way to be hetero."
1,1990,"I specified that I was talking about CONSERVATIVES.
What is there about that that makes you think I am talking about you?
Are you ""plural""?
Do YOU define the ""conservative"" stance?
There is no right-minded analysis which can take what I said about the CONSERVATIVE stance and pretend that I had to have been talking about you, unless one assumes you ARE THE ""conservative stance"".
And considering you profess libertarian, it makes it even more bizarre that you pretend to interpret things in such a way...
"
0,1991,"You know what the funny thing is about all of the ""links"" that they have found between ape and man? I could easily find people today that look exactly like the ""links"" that scientists have found. Maybe you should try picking one ""link"" from the site that you gave me. I could give you creationist sites, but that wouldn't prove anything more than your site proved. Here's an alternative theory: creation by God."
1,1992,"How do you know it is him? It's a simple question. IF he is writing as Lurch, and someone else comes onto a board, as Ungerdunn, who is just as rude (which is what you are saying), you assume it's the same person? Or, is it because they both claim to be biologists? I guess that having another person enter a forum, and claim to be a biologist would narrow it down to just the same person emoticonXClown 
All you've done is said you know it is him because one writer is as rude as the other... and that this gives his identity away by some mysterious process, probably I don't understand this as I've never read set-theory! emoticonXWow What should be a very easy question becomes you repeating ""I know it is him"".
Also, has he been banned as Lurch on these other fora?"
0,1993,"Not entirely true. While we can't disprove that God created the universe, we can disprove many creationist claims. For example, we can disprove that the earth is 6000 years old."
1,1994,"Dont mind him, hes just sticking up for his new boyfriendemoticonXLove"
0,1995,"I think it is very difficult, if not impossible to prove a negative."
1,1996,"Well Duh! 
The answer has ALWAYS BEEN Drugs, and Drug Traffickers. Concentrate on them and you have the answer to the problems!"
1,1997,"Did you start the thread in the hope that no one would respond to it ? Is responding to and pointing out the trolling and hypocrisy you have shown wrong ? But I congratulate you for finally admitting that this is a trolls thread. That is more than I expected from you. And as for me reinforcing your contention about conditional christian love ? I do love you my friend, I just hate what you represent which is why I express my love by correcting you and calling you on your every hypocritical contradiction. emoticonXAngel I am Archangel after all. emoticonXGood"
1,1998,"Really, can you show me this science? You are just as genetically similiar to a white person as you are to an embryo."
